DATE,SALES,CUMULATIVE_SALES_ALL,HOLIDAY,Year,Month,DayOfWeek,YearMonth,IPC_VALUE,A,FA,FM,C,CR
2017-12-13,13123012.724,12800374423.015938,False,2017,12,2,2017-12,1.7,1622,0,0,3,1
2017-12-14,13337535.870000005,12813711958.885939,False,2017,12,3,2017-12,1.7,1625,0,0,2,1
2017-12-15,16382819.520000003,12830094778.40594,False,2017,12,4,2017-12,1.7,1627,0,0,0,1
2017-12-16,22015579.486,12852110357.89194,False,2017,12,5,2017-12,1.7,1627,0,0,0,1
2017-12-17,116354.152,12852226712.04394,False,2017,12,6,2017-12,1.7,0,10,1,1616,1
2017-12-18,16152403.736,12868379115.77994,False,2017,12,0,2017-12,1.7,1628,0,0,0,0
2017-12-19,15503077.534000002,12883882193.31394,False,2017,12,1,2017-12,1.7,1627,0,0,0,1
2017-12-20,15505724.948,12899387918.26194,False,2017,12,2,2017-12,1.7,1625,0,0,3,0
2017-12-21,17273735.36,12916661653.62194,False,2017,12,3,2017-12,1.7,1628,0,0,0,0
2017-12-22,21539862.936000004,12938201516.557941,False,2017,12,4,2017-12,1.7,1628,0,0,0,0
2017-12-23,30033367.47999999,12968234884.037941,False,2017,12,5,2017-12,1.7,1628,0,0,0,0
2017-12-24,9948042.868,12978182926.905941,False,2017,12,6,2017-12,1.7,0,12,1589,27,0
2017-12-25,0.0,12978182926.905941,True,2017,12,0,2017-12,1.7,0,0,0,1628,0
2017-12-26,10744667.97,12988927594.87594,False,2017,12,1,2017-12,1.7,1302,1,6,319,0
2017-12-27,13698488.14199999,13002626083.01794,False,2017,12,2,2017-12,1.7,1628,0,0,0,0
2017-12-28,15096663.895999998,13017722746.91394,False,2017,12,3,2017-12,1.7,1626,0,0,2,0
2017-12-29,20279043.145999983,13038001790.05994,False,2017,12,4,2017-12,1.7,1619,0,0,9,0
2017-12-30,28643461.507999983,13066645251.56794,False,2017,12,5,2017-12,1.7,1628,0,0,0,0
2017-12-31,6532775.4499999955,13073178027.01794,False,2017,12,6,2017-12,1.7,0,7,1092,529,0
2018-01-01,4159.608,13073182186.62594,False,2018,1,0,2018-01,1.3,0,0,0,1628,0
2018-01-02,14122289.919999994,13087304476.54594,False,2018,1,1,2018-01,1.3,1615,1,0,12,0
2018-01-03,13222912.743999995,13100527389.28994,False,2018,1,2,2018-01,1.3,1628,0,0,0,0
2018-01-04,15341084.952,13115868474.24194,False,2018,1,3,2018-01,1.3,1628,0,0,0,0
2018-01-05,22211037.34999999,13138079511.59194,False,2018,1,4,2018-01,1.3,1628,0,0,0,0
2018-01-06,0.0,13138079511.59194,True,2018,1,5,2018-01,1.3,0,0,0,1627,1
2018-01-07,85870.19999999995,13138165381.79194,False,2018,1,6,2018-01,1.3,0,6,0,1621,1
2018-01-08,19546562.854,13157711944.64594,False,2018,1,0,2018-01,1.3,1627,0,0,0,1
2018-01-09,14282016.093999997,13171993960.73994,False,2018,1,1,2018-01,1.3,1626,0,0,1,1
2018-01-10,13272228.945999997,13185266189.68594,False,2018,1,2,2018-01,1.3,1627,0,0,0,1
2018-01-11,12646799.841999993,13197912989.527939,False,2018,1,3,2018-01,1.3,1627,0,0,0,1
2018-01-12,16043161.07199999,13213956150.59994,False,2018,1,4,2018-01,1.3,1626,0,0,1,1
2018-01-13,20994655.647999987,13234950806.24794,False,2018,1,5,2018-01,1.3,1626,0,0,1,1
2018-01-14,29465.941999999995,13234980272.18994,False,2018,1,6,2018-01,1.3,0,1,0,1623,3
2018-01-15,13988084.135999992,13248968356.32594,False,2018,1,0,2018-01,1.3,1623,0,0,1,3
2018-01-16,12262023.159999996,13261230379.485939,False,2018,1,1,2018-01,1.3,1621,0,3,0,3
2018-01-17,11154415.951999992,13272384795.437939,False,2018,1,2,2018-01,1.3,1600,0,0,24,3
2018-01-18,11785020.39,13284169815.827938,False,2018,1,3,2018-01,1.3,1624,0,0,0,3
2018-01-19,15487367.945999997,13299657183.773937,False,2018,1,4,2018-01,1.3,1619,0,0,5,3
2018-01-20,19171404.275999993,13318828588.049936,False,2018,1,5,2018-01,1.3,1579,0,4,41,3
2018-01-21,27494.84599999999,13318856082.895937,False,2018,1,6,2018-01,1.3,0,1,0,1620,6
2018-01-22,13273397.471999995,13332129480.367937,False,2018,1,0,2018-01,1.3,1547,0,0,74,6
2018-01-23,12011546.728,13344141027.095938,False,2018,1,1,2018-01,1.3,1613,0,0,8,6
2018-01-24,11143932.53199999,13355284959.627937,False,2018,1,2,2018-01,1.3,1615,0,0,6,6
2018-01-25,12590243.005999995,13367875202.633938,False,2018,1,3,2018-01,1.3,1621,0,0,0,6
2018-01-26,16430156.682000004,13384305359.315937,False,2018,1,4,2018-01,1.3,1621,0,0,0,6
2018-01-27,20838143.393999994,13405143502.709936,False,2018,1,5,2018-01,1.3,1621,0,0,0,6
2018-01-28,28299.81199999999,13405171802.521936,False,2018,1,6,2018-01,1.3,0,1,0,1616,9
2018-01-29,13689485.924000002,13418861288.445936,False,2018,1,0,2018-01,1.3,1596,0,0,22,9
2018-01-30,12811882.137999997,13431673170.583937,False,2018,1,1,2018-01,1.3,1619,0,0,0,8
2018-01-31,12749424.838,13444422595.421936,False,2018,1,2,2018-01,1.3,1620,0,0,0,7
2018-02-01,13730469.187999994,13458153064.609936,False,2018,2,3,2018-02,0.9,1620,0,0,0,7
2018-02-02,17113370.14999999,13475266434.759935,False,2018,2,4,2018-02,0.9,1563,1,0,57,6
2018-02-03,22378878.747999996,13497645313.507935,False,2018,2,5,2018-02,0.9,1615,0,4,2,6
2018-02-04,30303.905999999988,13497675617.413935,False,2018,2,6,2018-02,0.9,0,1,0,1613,13
2018-02-05,14314523.365999997,13511990140.779934,False,2018,2,0,2018-02,0.9,1612,0,0,5,10
2018-02-06,13050103.892000005,13525040244.671934,False,2018,2,1,2018-02,0.9,1616,0,0,1,10
2018-02-07,12256642.207999997,13537296886.879934,False,2018,2,2,2018-02,0.9,1617,0,0,0,10
2018-02-08,12330184.486,13549627071.365934,False,2018,2,3,2018-02,0.9,1612,0,0,5,10
2018-02-09,16071433.886,13565698505.251934,False,2018,2,4,2018-02,0.9,1615,0,0,2,10
2018-02-10,20897122.56,13586595627.811934,False,2018,2,5,2018-02,0.9,1616,0,1,0,10
2018-02-11,30265.011999999988,13586625892.823933,False,2018,2,6,2018-02,0.9,0,1,0,1612,14
2018-02-12,14430133.169999994,13601056025.993933,False,2018,2,0,2018-02,0.9,1599,0,2,12,14
2018-02-13,11813303.29,13612869329.283934,False,2018,2,1,2018-02,0.9,1507,0,3,103,14
2018-02-14,12228579.136,13625097908.419933,False,2018,2,2,2018-02,0.9,1601,0,0,12,14
2018-02-15,11930997.847999996,13637028906.267933,False,2018,2,3,2018-02,0.9,1612,0,0,2,13
2018-02-16,15689648.73799999,13652718555.005934,False,2018,2,4,2018-02,0.9,1613,0,0,2,12
2018-02-17,19741016.03399999,13672459571.039934,False,2018,2,5,2018-02,0.9,1614,0,1,0,12
2018-02-18,28385.645999999993,13672487956.685934,False,2018,2,6,2018-02,0.9,0,1,0,1607,19
2018-02-19,13929854.132,13686417810.817934,False,2018,2,0,2018-02,0.9,1609,0,0,2,16
2018-02-20,12041401.223999992,13698459212.041935,False,2018,2,1,2018-02,0.9,1611,0,0,0,16
2018-02-21,11364747.747999996,13709823959.789934,False,2018,2,2,2018-02,0.9,1608,0,0,3,16
2018-02-22,11956318.72,13721780278.509933,False,2018,2,3,2018-02,0.9,1612,0,0,0,15
2018-02-23,15900534.627999991,13737680813.137934,False,2018,2,4,2018-02,0.9,1611,0,0,1,15
2018-02-24,20046745.867999986,13757727559.005934,False,2018,2,5,2018-02,0.9,1612,0,0,0,15
2018-02-25,29419.674,13757756978.679934,False,2018,2,6,2018-02,0.9,0,1,0,1604,22
2018-02-26,15017907.823999994,13772774886.503933,False,2018,2,0,2018-02,0.9,1607,0,0,0,20
2018-02-27,14402159.797999991,13787177046.301933,False,2018,2,1,2018-02,0.9,1607,0,0,0,20
2018-02-28,9739966.002000004,13796917012.303934,False,2018,2,2,2018-02,0.9,1263,0,0,345,19
2018-03-01,14448679.089999996,13811365691.393934,False,2018,3,3,2018-03,1.4,1557,0,0,51,19
2018-03-02,18384472.488000005,13829750163.881935,False,2018,3,4,2018-03,1.4,1608,0,0,0,19
2018-03-03,23097427.72,13852847591.601934,False,2018,3,5,2018-03,1.4,1603,0,0,5,19
2018-03-04,31940.886,13852879532.487934,False,2018,3,6,2018-03,1.4,0,1,0,1601,25
2018-03-05,14703994.971999995,13867583527.459934,False,2018,3,0,2018-03,1.4,1568,0,0,36,23
2018-03-06,13176547.228,13880760074.687935,False,2018,3,1,2018-03,1.4,1604,0,0,0,23
2018-03-07,12272303.106,13893032377.793936,False,2018,3,2,2018-03,1.4,1604,0,0,1,22
2018-03-08,12015956.378,13905048334.171936,False,2018,3,3,2018-03,1.4,1600,0,0,5,22
2018-03-09,16428568.489999996,13921476902.661936,False,2018,3,4,2018-03,1.4,1607,0,0,0,20
2018-03-10,21398799.541999996,13942875702.203936,False,2018,3,5,2018-03,1.4,1607,0,0,0,20
2018-03-11,28235.212,13942903937.415936,False,2018,3,6,2018-03,1.4,0,1,0,1602,24
2018-03-12,14364070.141999995,13957268007.557936,False,2018,3,0,2018-03,1.4,1602,0,0,2,23
2018-03-13,12489844.452,13969757852.009935,False,2018,3,1,2018-03,1.4,1606,0,0,0,21
2018-03-14,11575972.493999995,13981333824.503935,False,2018,3,2,2018-03,1.4,1608,0,0,0,19
2018-03-15,12463874.772,13993797699.275934,False,2018,3,3,2018-03,1.4,1608,0,0,0,19
2018-03-16,16397315.106,14010195014.381935,False,2018,3,4,2018-03,1.4,1609,0,0,2,16
2018-03-17,21058489.659999996,14031253504.041935,False,2018,3,5,2018-03,1.4,1611,0,0,0,16
2018-03-18,32466.22199999999,14031285970.263935,False,2018,3,6,2018-03,1.4,0,1,1,1609,16
2018-03-19,11243649.699999996,14042529619.963936,False,2018,3,0,2018-03,1.4,1243,0,0,371,13
2018-03-20,13399507.426,14055929127.389936,False,2018,3,1,2018-03,1.4,1613,0,1,1,12
2018-03-21,12128236.321999997,14068057363.711937,False,2018,3,2,2018-03,1.4,1615,0,0,1,11
2018-03-22,12548837.788000004,14080606201.499937,False,2018,3,3,2018-03,1.4,1617,0,0,0,10
2018-03-23,16245631.97,14096851833.469936,False,2018,3,4,2018-03,1.4,1604,1,0,15,7
2018-03-24,21468347.393999994,14118320180.863935,False,2018,3,5,2018-03,1.4,1621,0,0,0,6
2018-03-25,30909.695999999996,14118351090.559935,False,2018,3,6,2018-03,1.4,0,1,0,1619,7
2018-03-26,16000323.789999992,14134351414.349936,False,2018,3,0,2018-03,1.4,1622,0,0,1,4
2018-03-27,15297919.367999991,14149649333.717936,False,2018,3,1,2018-03,1.4,1625,0,0,0,2
2018-03-28,20255631.55599999,14169904965.273935,False,2018,3,2,2018-03,1.4,1619,0,1,6,1
2018-03-29,11430020.271999992,14181334985.545935,False,2018,3,3,2018-03,1.4,546,32,462,586,1
2018-03-30,392688.162,14181727673.707935,False,2018,3,4,2018-03,1.4,0,8,53,1565,1
2018-03-31,23958433.093999997,14205686106.801935,False,2018,3,5,2018-03,1.4,1626,0,0,0,1
2018-04-01,57531.851999999984,14205743638.653934,False,2018,4,6,2018-04,1.6,0,1,5,1617,4
2018-04-02,11897457.391999995,14217641096.045935,False,2018,4,0,2018-04,1.6,966,1,2,654,4
2018-04-03,16702156.405999996,14234343252.451935,False,2018,4,1,2018-04,1.6,1585,0,0,38,4
2018-04-04,14130018.042000003,14248473270.493935,False,2018,4,2,2018-04,1.6,1623,0,0,0,4
2018-04-05,13452212.835999995,14261925483.329935,False,2018,4,3,2018-04,1.6,1623,0,0,0,4
2018-04-06,16913681.80399999,14278839165.133936,False,2018,4,4,2018-04,1.6,1623,0,0,0,4
2018-04-07,22645970.290000007,14301485135.423937,False,2018,4,5,2018-04,1.6,1623,0,0,0,4
2018-04-08,31184.12999999999,14301516319.553936,False,2018,4,6,2018-04,1.6,0,1,0,1614,12
2018-04-09,13400037.22,14314916356.773935,False,2018,4,0,2018-04,1.6,1439,0,0,176,12
2018-04-10,13638848.627999991,14328555205.401936,False,2018,4,1,2018-04,1.6,1611,0,1,3,12
2018-04-11,12597262.159999987,14341152467.561935,False,2018,4,2,2018-04,1.6,1615,0,0,0,12
2018-04-12,12375620.585999988,14353528088.147936,False,2018,4,3,2018-04,1.6,1597,0,0,18,12
2018-04-13,16369400.805999994,14369897488.953936,False,2018,4,4,2018-04,1.6,1613,0,0,2,12
2018-04-14,20612212.364000008,14390509701.317936,False,2018,4,5,2018-04,1.6,1615,0,0,0,12
2018-04-15,28178.535999999993,14390537879.853935,False,2018,4,6,2018-04,1.6,0,1,0,1612,14
2018-04-16,14345587.489999996,14404883467.343935,False,2018,4,0,2018-04,1.6,1613,0,0,1,13
2018-04-17,12117110.413999995,14417000577.757935,False,2018,4,1,2018-04,1.6,1613,0,0,1,13
2018-04-18,11381133.309999997,14428381711.067934,False,2018,4,2,2018-04,1.6,1594,0,0,20,13
2018-04-19,12137243.647999994,14440518954.715935,False,2018,4,3,2018-04,1.6,1613,0,0,1,13
2018-04-20,16123303.951999992,14456642258.667934,False,2018,4,4,2018-04,1.6,1614,0,0,0,13
2018-04-21,20622112.091999993,14477264370.759933,False,2018,4,5,2018-04,1.6,1615,0,0,0,12
2018-04-22,27732.055999999997,14477292102.815933,False,2018,4,6,2018-04,1.6,0,1,0,1609,16
2018-04-23,12867033.990000002,14490159136.805933,False,2018,4,0,2018-04,1.6,1486,0,0,125,15
2018-04-24,12789688.002000004,14502948824.807934,False,2018,4,1,2018-04,1.6,1607,0,0,5,14
2018-04-25,12887466.47,14515836291.277933,False,2018,4,2,2018-04,1.6,1600,0,0,12,14
2018-04-26,13297818.405999996,14529134109.683933,False,2018,4,3,2018-04,1.6,1613,0,0,1,12
2018-04-27,17523896.467999995,14546658006.151934,False,2018,4,4,2018-04,1.6,1617,0,0,0,9
2018-04-28,22369676.72999999,14569027682.881933,False,2018,4,5,2018-04,1.6,1612,0,0,5,9
2018-04-29,34452.038,14569062134.919933,False,2018,4,6,2018-04,1.6,0,1,0,1612,13
2018-04-30,21022616.549999997,14590084751.469933,False,2018,4,0,2018-04,1.6,1603,0,3,7,13
2018-05-01,3956.7379999999994,14590088708.207933,False,2018,5,1,2018-05,2.0,0,0,1,1612,13
2018-05-02,15693966.154,14605782674.361933,False,2018,5,2,2018-05,2.0,1427,0,2,184,13
2018-05-03,15620852.198,14621403526.559933,False,2018,5,3,2018-05,2.0,1576,1,3,34,13
2018-05-04,18250065.59999999,14639653592.159933,False,2018,5,4,2018-05,2.0,1604,0,1,10,12
2018-05-05,22331689.39199999,14661985281.551933,False,2018,5,5,2018-05,2.0,1612,0,2,1,12
2018-05-06,29164.348,14662014445.899933,False,2018,5,6,2018-05,2.0,0,2,0,1606,19
2018-05-07,14882810.633999996,14676897256.533934,False,2018,5,0,2018-05,2.0,1582,0,0,26,19
2018-05-08,13372266.187999994,14690269522.721933,False,2018,5,1,2018-05,2.0,1609,0,0,0,18
2018-05-09,12563977.735999994,14702833500.457933,False,2018,5,2,2018-05,2.0,1608,0,0,1,18
2018-05-10,13517136.839999996,14716350637.297934,False,2018,5,3,2018-05,2.0,1601,0,1,8,17
2018-05-11,16619668.698,14732970305.995934,False,2018,5,4,2018-05,2.0,1590,0,0,21,16
2018-05-12,21038523.107999995,14754008829.103933,False,2018,5,5,2018-05,2.0,1608,0,3,0,16
2018-05-13,31259.677999999985,14754040088.781933,False,2018,5,6,2018-05,2.0,0,2,0,1603,22
2018-05-14,15155345.974,14769195434.755934,False,2018,5,0,2018-05,2.0,1567,0,2,36,22
2018-05-15,12029118.527999995,14781224553.283934,False,2018,5,1,2018-05,2.0,1477,0,1,128,21
2018-05-16,12714158.948,14793938712.231934,False,2018,5,2,2018-05,2.0,1603,0,0,3,21
2018-05-17,12430291.575999998,14806369003.807934,False,2018,5,3,2018-05,2.0,1545,0,0,61,21
2018-05-18,16466021.0,14822835024.807934,False,2018,5,4,2018-05,2.0,1605,0,0,3,19
2018-05-19,19982761.146,14842817785.953934,False,2018,5,5,2018-05,2.0,1605,0,2,1,19
2018-05-20,34642.18599999999,14842852428.139935,False,2018,5,6,2018-05,2.0,0,2,0,1604,21
2018-05-21,14135549.997999996,14856987978.137934,False,2018,5,0,2018-05,2.0,1475,1,0,131,20
2018-05-22,13054305.728,14870042283.865934,False,2018,5,1,2018-05,2.0,1595,0,1,12,19
2018-05-23,12092637.561999992,14882134921.427935,False,2018,5,2,2018-05,2.0,1610,0,0,0,17
2018-05-24,12503966.519999996,14894638887.947935,False,2018,5,3,2018-05,2.0,1610,0,0,0,17
2018-05-25,17522365.08399999,14912161253.031935,False,2018,5,4,2018-05,2.0,1608,0,0,5,14
2018-05-26,21463447.244000003,14933624700.275934,False,2018,5,5,2018-05,2.0,1612,0,1,0,14
2018-05-27,27956.87199999999,14933652657.147934,False,2018,5,6,2018-05,2.0,0,1,0,1608,18
2018-05-28,15282137.305999994,14948934794.453934,False,2018,5,0,2018-05,2.0,1609,0,0,4,14
2018-05-29,13711069.831999997,14962645864.285934,False,2018,5,1,2018-05,2.0,1612,0,0,1,14
2018-05-30,12721516.557999998,14975367380.843935,False,2018,5,2,2018-05,2.0,1527,0,0,87,13
2018-05-31,13185561.793999992,14988552942.637936,False,2018,5,3,2018-05,2.0,1482,0,0,133,12
2018-06-01,18350237.624,15006903180.261936,False,2018,6,4,2018-06,2.5,1600,0,0,16,11
2018-06-02,23011588.714,15029914768.975937,False,2018,6,5,2018-06,2.5,1616,0,0,0,11
2018-06-03,35361.742,15029950130.717937,False,2018,6,6,2018-06,2.5,0,1,0,1612,14
2018-06-04,16581024.28199999,15046531154.999937,False,2018,6,0,2018-06,2.5,1607,0,0,6,14
2018-06-05,14279443.434,15060810598.433937,False,2018,6,1,2018-06,2.5,1613,0,0,0,14
2018-06-06,13182049.761999996,15073992648.195936,False,2018,6,2,2018-06,2.5,1614,0,0,0,13
2018-06-07,13349787.224,15087342435.419937,False,2018,6,3,2018-06,2.5,1616,0,0,1,11
2018-06-08,17141980.552,15104484415.971937,False,2018,6,4,2018-06,2.5,1608,0,1,8,11
2018-06-09,20730525.151999995,15125214941.123938,False,2018,6,5,2018-06,2.5,1544,9,22,42,11
2018-06-10,48182.389999999985,15125263123.513937,False,2018,6,6,2018-06,2.5,0,1,2,1612,13
2018-06-11,15770201.647999994,15141033325.161938,False,2018,6,0,2018-06,2.5,1588,0,0,27,13
2018-06-12,13537855.04,15154571180.201939,False,2018,6,1,2018-06,2.5,1608,0,0,8,12
2018-06-13,12420671.25199999,15166991851.45394,False,2018,6,2,2018-06,2.5,1598,0,1,17,12
2018-06-14,13043290.265999995,15180035141.71994,False,2018,6,3,2018-06,2.5,1614,0,2,0,12
2018-06-15,16502259.456,15196537401.17594,False,2018,6,4,2018-06,2.5,1613,0,0,3,12
2018-06-16,21006903.313999996,15217544304.489939,False,2018,6,5,2018-06,2.5,1614,0,0,2,12
2018-06-17,32059.619999999995,15217576364.10994,False,2018,6,6,2018-06,2.5,0,1,1,1613,13
2018-06-18,15642776.313999996,15233219140.423939,False,2018,6,0,2018-06,2.5,1606,0,0,9,13
2018-06-19,13364435.651999995,15246583576.07594,False,2018,6,1,2018-06,2.5,1608,0,2,5,13
2018-06-20,12654153.21599999,15259237729.291939,False,2018,6,2,2018-06,2.5,1615,0,0,0,13
2018-06-21,13366093.287999997,15272603822.579939,False,2018,6,3,2018-06,2.5,1615,0,0,1,12
2018-06-22,17033815.342000008,15289637637.92194,False,2018,6,4,2018-06,2.5,1612,0,0,4,12
2018-06-23,21966761.896,15311604399.81794,False,2018,6,5,2018-06,2.5,1615,0,1,0,12
2018-06-24,37141.78599999999,15311641541.60394,False,2018,6,6,2018-06,2.5,0,1,5,1608,14
2018-06-25,15845212.307999998,15327486753.91194,False,2018,6,0,2018-06,2.5,1521,0,1,93,13
2018-06-26,14702686.543999992,15342189440.45594,False,2018,6,1,2018-06,2.5,1614,0,0,1,13
2018-06-27,13684015.0,15355873455.45594,False,2018,6,2,2018-06,2.5,1609,0,0,6,13
2018-06-28,14288255.255999995,15370161710.71194,False,2018,6,3,2018-06,2.5,1616,0,0,2,10
2018-06-29,17084904.80399999,15387246615.515942,False,2018,6,4,2018-06,2.5,1537,1,2,78,10
2018-06-30,23042498.816,15410289114.331942,False,2018,6,5,2018-06,2.5,1613,0,0,5,10
2018-07-01,387862.3599999998,15410676976.691942,False,2018,7,6,2018-07,1.8,0,6,68,1537,17
2018-07-02,17859962.288000003,15428536938.979942,False,2018,7,0,2018-07,1.8,1591,1,0,19,17
2018-07-03,15236929.465999998,15443773868.445942,False,2018,7,1,2018-07,1.8,1611,0,0,0,17
2018-07-04,14354959.111999996,15458128827.557941,False,2018,7,2,2018-07,1.8,1611,0,0,0,17
2018-07-05,14383808.698,15472512636.255941,False,2018,7,3,2018-07,1.8,1608,0,0,3,17
2018-07-06,17234903.364000008,15489747539.619942,False,2018,7,4,2018-07,1.8,1611,0,0,0,17
2018-07-07,21187790.69399999,15510935330.313942,False,2018,7,5,2018-07,1.8,1598,0,3,10,17
2018-07-08,367112.9499999999,15511302443.263943,False,2018,7,6,2018-07,1.8,0,1,60,1543,24
2018-07-09,16806512.449999988,15528108955.713943,False,2018,7,0,2018-07,1.8,1593,0,0,12,23
2018-07-10,14533300.361999996,15542642256.075943,False,2018,7,1,2018-07,1.8,1600,0,0,6,22
2018-07-11,13504407.983999996,15556146664.059942,False,2018,7,2,2018-07,1.8,1598,0,1,8,21
2018-07-12,13833629.615999997,15569980293.675941,False,2018,7,3,2018-07,1.8,1609,0,0,0,19
2018-07-13,16906798.981999993,15586887092.657942,False,2018,7,4,2018-07,1.8,1608,0,0,2,18
2018-07-14,20760228.211999997,15607647320.869942,False,2018,7,5,2018-07,1.8,1609,0,0,1,18
2018-07-15,619435.4499999997,15608266756.319942,False,2018,7,6,2018-07,1.8,0,1,90,1514,23
2018-07-16,16596416.935999995,15624863173.255943,False,2018,7,0,2018-07,1.8,1532,12,17,44,23
2018-07-17,14362644.074,15639225817.329943,False,2018,7,1,2018-07,1.8,1599,3,0,5,21
2018-07-18,13209152.365999997,15652434969.695942,False,2018,7,2,2018-07,1.8,1604,0,0,3,21
2018-07-19,13562144.097999996,15665997113.793941,False,2018,7,3,2018-07,1.8,1604,0,0,3,21
2018-07-20,16632930.721999995,15682630044.515942,False,2018,7,4,2018-07,1.8,1599,1,0,8,20
2018-07-21,20260502.61999999,15702890547.135942,False,2018,7,5,2018-07,1.8,1608,0,0,0,20
2018-07-22,708081.8499999996,15703598628.985943,False,2018,7,6,2018-07,1.8,0,2,97,1500,29
2018-07-23,16062343.317999996,15719660972.303944,False,2018,7,0,2018-07,1.8,1586,2,0,13,27
2018-07-24,13923441.368,15733584413.671944,False,2018,7,1,2018-07,1.8,1599,0,0,4,25
2018-07-25,13012626.902000004,15746597040.573944,False,2018,7,2,2018-07,1.8,1498,6,5,94,25
2018-07-26,14101336.448,15760698377.021944,False,2018,7,3,2018-07,1.8,1576,3,3,21,25
2018-07-27,17199770.107999995,15777898147.129944,False,2018,7,4,2018-07,1.8,1594,2,0,7,25
2018-07-28,20789243.554000005,15798687390.683945,False,2018,7,5,2018-07,1.8,1591,0,11,1,25
2018-07-29,761304.3499999996,15799448695.033945,False,2018,7,6,2018-07,1.8,0,1,101,1493,33
2018-07-30,17530823.873999998,15816979518.907946,False,2018,7,0,2018-07,1.8,1579,1,2,15,31
2018-07-31,15785738.979999997,15832765257.887945,False,2018,7,1,2018-07,1.8,1588,0,0,10,30
2018-08-01,16267006.629999995,15849032264.517944,False,2018,8,2,2018-08,2.0,1593,1,0,5,29
2018-08-02,15687153.029999994,15864719417.547945,False,2018,8,3,2018-08,2.0,1598,0,1,0,29
2018-08-03,17724536.835999995,15882443954.383945,False,2018,8,4,2018-08,2.0,1584,1,1,14,28
2018-08-04,21315330.574,15903759284.957945,False,2018,8,5,2018-08,2.0,1595,0,5,0,28
2018-08-05,924690.6239999998,15904683975.581945,False,2018,8,6,2018-08,2.0,0,2,102,1491,33
2018-08-06,17814855.929999992,15922498831.511946,False,2018,8,0,2018-08,2.0,1567,2,1,25,33
2018-08-07,15134028.553999998,15937632860.065947,False,2018,8,1,2018-08,2.0,1594,0,0,1,33
2018-08-08,13906526.535999993,15951539386.601946,False,2018,8,2,2018-08,2.0,1593,0,0,2,33
2018-08-09,14144236.378,15965683622.979946,False,2018,8,3,2018-08,2.0,1595,0,0,0,33
2018-08-10,16699437.439999998,15982383060.419947,False,2018,8,4,2018-08,2.0,1590,1,0,7,31
2018-08-11,19479942.999999985,16001863003.419947,False,2018,8,5,2018-08,2.0,1597,0,1,0,31
2018-08-12,869363.6399999997,16002732367.059946,False,2018,8,6,2018-08,2.0,0,2,102,1492,33
2018-08-13,17996755.480000004,16020729122.539946,False,2018,8,0,2018-08,2.0,1593,0,0,4,32
2018-08-14,18714038.36,16039443160.899946,False,2018,8,1,2018-08,2.0,1593,1,1,3,31
2018-08-15,1159349.5599999996,16040602510.459946,False,2018,8,2,2018-08,2.0,0,38,94,1466,31
2018-08-16,17594384.525999993,16058196894.985945,False,2018,8,3,2018-08,2.0,1547,4,5,42,31
2018-08-17,16934354.71599999,16075131249.701944,False,2018,8,4,2018-08,2.0,1592,0,0,7,30
2018-08-18,18772111.00999999,16093903360.711945,False,2018,8,5,2018-08,2.0,1598,0,1,0,30
2018-08-19,572952.588,16094476313.299944,False,2018,8,6,2018-08,2.0,0,2,74,1520,33
2018-08-20,16960853.363999993,16111437166.663944,False,2018,8,0,2018-08,2.0,1554,0,0,42,33
2018-08-21,14357492.687999994,16125794659.351944,False,2018,8,1,2018-08,2.0,1595,0,0,2,32
2018-08-22,13044702.292000003,16138839361.643944,False,2018,8,2,2018-08,2.0,1592,0,0,6,31
2018-08-23,13328887.428000003,16152168249.071943,False,2018,8,3,2018-08,2.0,1600,1,0,0,28
2018-08-24,15563680.085999995,16167731929.157944,False,2018,8,4,2018-08,2.0,1568,2,8,25,26
2018-08-25,19080439.975999996,16186812369.133944,False,2018,8,5,2018-08,2.0,1592,0,1,10,26
2018-08-26,392910.2999999998,16187205279.433943,False,2018,8,6,2018-08,2.0,0,1,56,1545,27
2018-08-27,17139821.277999997,16204345100.711943,False,2018,8,0,2018-08,2.0,1582,0,2,18,27
2018-08-28,14129376.011999996,16218474476.723942,False,2018,8,1,2018-08,2.0,1587,1,2,14,25
2018-08-29,13517129.185999995,16231991605.909943,False,2018,8,2,2018-08,2.0,1602,0,0,4,23
2018-08-30,14005453.331999997,16245997059.241943,False,2018,8,3,2018-08,2.0,1601,0,0,11,17
2018-08-31,17186997.332000002,16263184056.573944,False,2018,8,4,2018-08,2.0,1597,0,0,21,11
2018-09-01,21637723.889999986,16284821780.463943,False,2018,9,5,2018-09,1.7,1613,0,0,5,11
2018-09-02,89394.74199999997,16284911175.205944,False,2018,9,6,2018-09,1.7,0,1,10,1605,13
2018-09-03,18079860.50999999,16302991035.715944,False,2018,9,0,2018-09,1.7,1589,0,4,24,12
2018-09-04,15119085.596,16318110121.311945,False,2018,9,1,2018-09,1.7,1616,0,0,2,11
2018-09-05,13941649.062,16332051770.373945,False,2018,9,2,2018-09,1.7,1617,0,0,2,10
2018-09-06,14057146.654,16346108917.027945,False,2018,9,3,2018-09,1.7,1608,0,4,7,10
2018-09-07,17289685.199999988,16363398602.227945,False,2018,9,4,2018-09,1.7,1595,0,5,20,9
2018-09-08,18619266.680000007,16382017868.907946,False,2018,9,5,2018-09,1.7,1326,4,100,190,9
